Date,Open,High,Low,Close,Adj Close,Volume
2005-04-27,137.750000,144.000000,137.050003,143.350006,103.175659,5232667
2005-04-28,142.300003,146.000000,138.100006,144.500000,104.003365,5265486
2005-04-29,144.100006,145.000000,136.350006,137.550003,99.001152,3425320
2005-05-02,137.000000,137.449997,131.399994,133.250000,95.906227,2026651
2005-05-03,134.000000,159.899994,131.649994,132.449997,95.330421,1492471
2005-05-04,133.100006,135.850006,132.649994,135.500000,97.525658,1479870
2005-05-05,135.500000,136.649994,134.250000,134.949997,97.129799,1441778
2005-05-06,134.899994,134.949997,132.500000,134.100006,96.517998,1632321
2005-05-09,134.199997,135.000000,131.750000,132.199997,95.150482,2568855
2005-05-10,133.000000,134.199997,132.199997,132.699997,95.510368,2197453
2005-05-11,132.750000,132.800003,131.000000,131.649994,94.754631,1189244
2005-05-12,132.500000,132.899994,130.100006,130.550003,93.962906,1661677
2005-05-13,131.000000,132.149994,130.500000,131.600006,94.718651,1213734
2005-05-16,132.000000,133.500000,131.100006,132.649994,95.474388,1251260
2005-05-17,133.000000,133.699997,131.000000,131.699997,94.790642,2002861
2005-05-18,132.500000,132.899994,129.750000,130.500000,93.926941,1609146
2005-05-19,132.000000,132.000000,130.000000,130.250000,93.746994,1097150
2005-05-20,131.399994,131.399994,129.500000,130.050003,93.603058,811403
2005-05-23,130.050003,130.800003,127.400002,127.849998,92.019577,1412642
2005-05-24,128.899994,129.899994,127.900002,129.300003,93.063225,2228859
2005-05-25,129.449997,130.000000,128.750000,129.449997,93.171204,831238
2005-05-26,129.449997,133.250000,129.000000,132.050003,95.042557,3204389
2005-05-27,131.250000,141.649994,131.250000,138.199997,99.468979,5288719
2005-05-30,139.000000,145.449997,138.300003,144.449997,103.967377,4787139
2005-05-31,144.000000,144.000000,141.199997,143.250000,103.103691,1495068
2005-06-01,143.199997,150.149994,142.899994,149.000000,107.242241,6428462
2005-06-02,149.449997,149.899994,146.149994,147.350006,106.054642,2549324
2005-06-03,147.350006,147.850006,145.699997,146.800003,105.658829,2616560
2005-06-06,151.050003,151.149994,146.750000,147.600006,106.234596,2101110
2005-06-07,145.000000,145.949997,142.500000,143.500000,105.063148,2079064
2005-06-08,143.000000,144.800003,141.000000,142.449997,104.294395,2300268
2005-06-09,143.000000,148.649994,142.850006,147.800003,108.211388,3097929
2005-06-10,149.000000,149.000000,145.250000,145.899994,106.820305,1253856
2005-06-13,146.399994,150.000000,145.550003,149.699997,109.602486,2287657
2005-06-14,149.949997,149.949997,146.500000,148.000000,108.357826,1194861
2005-06-15,147.199997,150.250000,147.199997,149.100006,109.163193,1998457
2005-06-16,149.449997,151.750000,148.100006,149.199997,109.236389,2752353
2005-06-17,149.000000,150.050003,145.600006,149.350006,109.346252,1493832
2005-06-20,149.949997,151.350006,146.500000,148.399994,108.650688,1544339
2005-06-21,148.399994,154.000000,148.000000,152.649994,111.762291,3042971
2005-06-22,156.000000,156.000000,152.500000,154.399994,113.043541,3502167
2005-06-23,155.000000,156.699997,153.100006,155.350006,113.739098,2414973
2005-06-24,153.800003,164.449997,152.050003,163.199997,119.486465,5712639
2005-06-27,163.000000,165.149994,161.100006,162.449997,118.937340,4164970
2005-06-28,163.050003,168.399994,162.199997,162.800003,119.193565,4347028
2005-06-29,163.500000,165.000000,161.000000,162.750000,119.156990,2080072
2005-06-30,163.000000,165.500000,160.600006,164.050003,120.108772,4314541
2005-07-01,164.000000,167.800003,163.350006,164.850006,120.694481,3786339
2005-07-04,164.050003,166.399994,163.500000,164.300003,120.291817,1639641
2005-07-05,164.500000,165.899994,160.550003,162.800003,119.193565,2436363
2005-07-06,164.000000,164.300003,162.050003,163.149994,119.449852,1970008
2005-07-07,164.000000,164.399994,156.100006,158.350006,115.935562,2121302
2005-07-08,160.550003,162.000000,157.550003,158.649994,116.155182,1246085
2005-07-11,160.149994,160.500000,157.000000,158.199997,115.825745,1533261
2005-07-12,159.000000,162.000000,158.000000,158.750000,116.228409,3436745
2005-07-13,158.800003,160.000000,156.149994,156.699997,114.727501,1061879
2005-07-14,157.000000,158.449997,155.149994,155.649994,113.958733,2005818
2005-07-15,156.500000,157.500000,152.100006,156.300003,114.434647,1650194
2005-07-18,157.100006,160.899994,157.100006,159.949997,117.106956,2644670
2005-07-19,160.899994,162.300003,159.500000,159.899994,117.070358,3522147
2005-07-20,161.000000,161.899994,158.800003,160.250000,117.326622,1393254
2005-07-21,160.000000,161.800003,157.100006,158.449997,116.008751,1596852
2005-07-22,157.100006,162.550003,156.100006,161.699997,118.388245,1175637
2005-07-25,161.699997,166.250000,161.699997,165.500000,121.170403,3520965
2005-07-26,165.199997,165.800003,162.850006,164.050003,120.108772,1549365
2005-07-27,172.000000,172.000000,162.399994,164.350006,120.328445,1285354
2005-07-28,null,null,null,null,null,null
2005-07-29,165.000000,170.000000,162.550003,166.649994,122.012352,3528292
2005-08-01,166.649994,174.899994,166.649994,174.100006,127.466881,3682940
2005-08-02,176.000000,176.000000,169.000000,171.199997,125.343613,4839882
2005-08-03,171.949997,173.199997,167.149994,167.850006,122.890938,2905158
2005-08-04,171.500000,171.500000,167.000000,167.500000,122.634712,2055682
2005-08-05,167.750000,168.750000,164.699997,165.300003,121.023956,3333012
2005-08-08,164.000000,165.250000,159.100006,161.899994,120.354897,2619496
2005-08-09,161.500000,163.800003,159.550003,160.550003,119.351357,1597865
2005-08-10,160.550003,164.250000,160.550003,161.850006,120.317757,3760758
2005-08-11,161.500000,171.399994,160.550003,169.750000,126.190514,13874965
2005-08-12,170.199997,172.000000,166.550003,168.600006,125.335602,2908162
2005-08-16,169.699997,172.000000,167.050003,171.550003,127.528618,2752178
2005-08-17,172.000000,174.000000,170.100006,172.850006,128.495010,2685496
2005-08-18,172.350006,173.899994,168.250000,168.699997,125.409958,1951814
2005-08-19,169.000000,170.800003,167.100006,167.699997,124.666588,1463759
2005-08-22,168.000000,170.500000,165.949997,166.899994,124.071869,4240669
2005-08-23,167.000000,167.600006,164.199997,164.899994,122.585075,3254294
2005-08-24,164.199997,165.750000,160.649994,162.000000,120.429237,1816358
2005-08-25,163.000000,164.050003,161.100006,161.949997,120.392090,3023901
2005-08-26,162.000000,165.500000,162.000000,163.600006,121.618690,1917001
2005-08-29,163.949997,165.000000,159.750000,162.350006,120.689430,1334468
2005-08-30,163.250000,167.399994,163.250000,166.600006,123.848862,1507789
2005-08-31,164.500000,166.699997,164.399994,165.500000,123.031136,1058237
2005-09-01,165.500000,168.699997,165.399994,167.899994,124.815231,1507013
2005-09-02,166.000000,170.000000,165.500000,169.100006,125.707306,1646905
2005-09-05,169.699997,170.199997,165.800003,166.500000,123.774529,1357544
2005-09-06,168.399994,168.399994,164.850006,165.699997,123.179817,755506
2005-09-08,168.399994,168.649994,166.050003,166.550003,123.811676,1827287
2005-09-09,166.550003,167.899994,165.050003,165.600006,123.105507,1204794
2005-09-12,166.800003,170.649994,165.500000,169.250000,125.818832,4035771
2005-09-13,170.000000,171.000000,168.649994,169.250000,125.818832,2705084
2005-09-14,169.000000,172.899994,169.000000,171.649994,127.602951,3659989
2005-09-15,173.000000,176.800003,172.100006,176.149994,130.948242,2781344
2005-09-16,176.800003,179.800003,175.000000,177.600006,132.026093,2765892
2005-09-19,178.649994,179.500000,176.100006,177.149994,131.691605,1449854
2005-09-20,176.100006,178.000000,172.000000,174.649994,129.833176,1234650
2005-09-21,172.500000,174.850006,166.649994,171.000000,127.119759,1967479
2005-09-22,171.100006,171.149994,163.500000,164.800003,122.510750,2676836
2005-09-23,166.000000,173.350006,165.000000,169.850006,126.264877,4961330
2005-09-26,173.000000,177.250000,170.500000,176.149994,130.948242,2641551
2005-09-27,176.000000,182.000000,174.000000,180.850006,134.442184,5086519
2005-09-28,182.250000,185.949997,177.149994,184.550003,137.192734,5192063
2005-09-29,185.000000,186.899994,182.500000,185.300003,137.750244,3925971
2005-09-30,184.899994,184.899994,178.100006,181.149994,134.665192,1895735
2005-10-03,179.000000,186.800003,179.000000,185.899994,138.196259,2447256
2005-10-04,185.500000,186.750000,183.100006,184.050003,136.820999,1714796
2005-10-05,185.000000,185.000000,180.149994,180.649994,134.293488,1077573
2005-10-06,181.000000,181.000000,174.550003,175.050003,130.130493,2292985
2005-10-07,175.000000,180.949997,174.500000,180.100006,133.884628,2406648
2005-10-10,180.949997,183.800003,177.399994,180.199997,133.958939,2481866
2005-10-11,178.000000,180.949997,177.000000,178.699997,132.843887,816547
2005-10-13,178.000000,179.899994,174.500000,175.149994,130.204849,1771653
2005-10-14,175.149994,176.350006,172.250000,173.199997,128.755188,1433631
2005-10-17,173.000000,177.899994,171.600006,175.649994,130.576523,2434953
2005-10-18,175.500000,178.949997,174.699997,175.750000,130.650879,1722624
2005-10-19,174.699997,174.699997,167.050003,168.699997,125.409958,2005723
2005-10-20,171.750000,172.899994,164.100006,168.649994,125.372795,1861566
2005-10-21,165.100006,172.199997,165.100006,171.300003,127.342773,2853807
2005-10-24,171.800003,172.199997,166.600006,167.199997,124.294861,1014468
2005-10-25,168.250000,170.949997,166.500000,167.449997,124.480743,2072100
2005-10-26,167.000000,169.199997,164.600006,165.350006,122.919640,1625718
2005-10-27,165.899994,166.600006,159.000000,162.300003,120.652260,3388599
2005-10-28,159.000000,163.750000,156.699997,157.649994,117.195511,2188084
2005-10-31,159.000000,162.350006,158.050003,161.449997,120.020378,2136416
2005-11-02,163.000000,165.600006,162.399994,164.949997,122.622276,1995793
2005-11-04,null,null,null,null,null,null
2005-11-07,162.350006,167.800003,162.350006,167.149994,124.257736,1601904
2005-11-08,167.399994,170.750000,166.050003,169.649994,126.116211,3368603
2005-11-09,169.500000,173.500000,166.800003,172.449997,128.197678,1884264
2005-11-10,173.000000,173.500000,167.600006,168.600006,125.335602,2369044
2005-11-11,173.500000,173.949997,169.100006,172.199997,128.011826,1990827
2005-11-14,173.949997,179.800003,168.500000,170.750000,126.933907,1953179
2005-11-16,170.750000,172.000000,168.500000,168.899994,125.558662,1763130
2005-11-17,169.000000,170.500000,168.050003,169.649994,126.116211,1743736
2005-11-18,170.500000,173.699997,169.000000,172.649994,128.346375,2810835
2005-11-21,172.750000,174.000000,169.100006,170.399994,126.673737,2179567
2005-11-22,170.899994,172.649994,168.199997,169.449997,125.967499,1564713
2005-11-23,169.250000,172.800003,169.250000,172.300003,128.086166,1358860
2005-11-24,172.300003,177.500000,172.300003,176.949997,131.542938,4591645
2005-11-25,177.000000,188.899994,176.500000,186.699997,138.791016,5064539
2005-11-28,187.500000,193.000000,186.699997,191.699997,142.507965,4498819
2005-11-29,192.000000,192.000000,185.800003,187.649994,139.497223,4608345
2005-11-30,188.000000,190.949997,181.149994,182.100006,135.371353,3613935
2005-12-01,183.000000,186.800003,180.550003,185.949997,138.233444,1728271
2005-12-02,198.000000,198.000000,184.550003,185.600006,137.973297,1641947
2005-12-05,186.899994,188.800003,185.750000,187.600006,139.460068,2415977
2005-12-06,188.000000,188.000000,182.649994,185.649994,138.010437,2289880
2005-12-07,186.000000,188.199997,184.600006,187.949997,139.720245,2052245
2005-12-08,188.199997,189.100006,184.500000,188.000000,139.757416,2235155
2005-12-09,188.500000,190.399994,188.149994,188.949997,140.463623,1606941
2005-12-12,189.500000,191.449997,185.649994,186.300003,138.493622,1614055
2005-12-13,186.800003,190.000000,185.399994,188.500000,140.129089,3687521
2005-12-14,188.000000,189.899994,185.149994,187.600006,139.460068,1224205
2005-12-15,188.000000,190.800003,186.149994,187.100006,139.088333,1614607
2005-12-16,188.000000,189.800003,185.500000,188.350006,140.017563,1888306
2005-12-19,189.000000,196.500000,187.100006,195.399994,145.258499,4464717
2005-12-20,194.000000,198.000000,192.550003,194.550003,144.626602,2666707
2005-12-21,195.000000,199.149994,194.100006,195.600006,145.407196,2489455
2005-12-22,197.000000,197.000000,194.100006,195.100006,145.035507,1797619
2005-12-23,196.000000,198.399994,191.649994,193.100006,143.548691,1868235
2005-12-26,193.500000,193.899994,187.199997,188.949997,140.463623,1580571
2005-12-27,189.000000,193.949997,186.000000,192.350006,142.991135,1668140
2005-12-28,193.800003,194.800003,189.350006,193.399994,143.771713,1085392
2005-12-29,194.000000,195.500000,192.100006,195.100006,145.035507,2046918
2005-12-30,195.100006,200.800003,193.800003,197.199997,146.596603,5193162
2006-01-02,199.500000,199.500000,194.550003,195.100006,145.035507,855427
2006-01-03,195.500000,197.449997,194.649994,196.250000,145.890366,956939
2006-01-04,196.250000,197.100006,194.550003,195.050003,144.998306,1652591
2006-01-05,195.899994,196.800003,194.100006,194.800003,144.812439,1142455
2006-01-06,194.250000,195.449997,190.250000,193.500000,143.846085,1892812
2006-01-09,193.500000,194.699997,190.550003,193.250000,143.660202,2006029
2006-01-10,192.000000,192.000000,188.300003,189.050003,140.537979,871184
2006-01-12,189.000000,191.500000,186.100006,187.699997,139.534378,2038424
2006-01-13,188.850006,190.350006,185.750000,186.649994,138.753845,1985644
2006-01-16,189.899994,189.899994,185.649994,186.600006,138.716690,1005123
2006-01-17,188.000000,189.500000,184.250000,186.050003,138.307785,996234
2006-01-18,186.000000,186.000000,181.050003,184.600006,137.229874,1559920
2006-01-19,186.000000,188.250000,183.000000,187.649994,139.497223,837862
2006-01-20,188.500000,189.000000,185.149994,186.399994,138.567978,608038
2006-01-23,185.149994,189.000000,183.550003,188.000000,139.757416,1536513
2006-01-24,188.949997,190.300003,187.050003,188.300003,139.980423,1234824
2006-01-25,188.500000,197.199997,188.500000,196.199997,145.853226,6759837
2006-01-27,196.250000,201.050003,194.649994,195.100006,145.035507,3509648
2006-01-30,197.149994,197.500000,191.300003,192.149994,142.842468,1365592
2006-01-31,193.600006,195.750000,191.750000,195.250000,145.146988,2632805
2006-02-01,194.199997,196.800003,190.149994,191.600006,142.433624,1922016
2006-02-02,193.000000,199.300003,191.600006,193.550003,143.883194,4984634
2006-02-03,193.899994,194.250000,189.500000,190.300003,141.467194,2316006
2006-02-06,191.000000,196.000000,188.000000,194.649994,144.700943,2376792
2006-02-07,195.899994,198.399994,194.550003,197.800003,147.042679,2188701
2006-02-08,197.050003,198.149994,190.100006,197.199997,146.596603,2114139
2006-02-10,198.149994,209.399994,197.250000,208.050003,154.662384,9290620
2006-02-13,207.000000,210.100006,203.399994,209.500000,155.740356,4404005
2006-02-14,210.000000,226.800003,205.750000,224.449997,166.853989,18132894
2006-02-15,226.300003,236.699997,226.000000,235.899994,175.365799,12458318
2006-02-16,235.000000,239.899994,230.500000,238.449997,177.261414,6278927
2006-02-17,238.800003,238.800003,229.600006,230.699997,171.500168,3513037
2006-02-20,232.600006,241.000000,227.500000,238.500000,177.298630,4451097
2006-02-21,238.500000,243.399994,234.149994,237.000000,176.183533,4564546
2006-02-22,236.800003,242.649994,236.000000,241.500000,179.528824,5658324
2006-02-23,241.949997,252.649994,241.500000,247.050003,183.654617,10900196
2006-02-24,248.300003,249.899994,241.649994,242.199997,180.049194,2666147
2006-02-27,243.899994,244.850006,237.850006,238.649994,177.410110,2944955
2006-02-28,241.000000,246.399994,239.050003,243.699997,181.164276,4857106
2006-03-01,243.000000,247.500000,242.500000,245.449997,182.465210,3424694
2006-03-02,245.000000,248.949997,243.000000,244.199997,181.535934,2257987
2006-03-03,245.000000,246.949997,242.000000,244.250000,181.573151,2205740
2006-03-06,245.500000,247.399994,242.750000,243.449997,180.978409,2717915
2006-03-07,245.899994,254.100006,245.899994,252.300003,187.557419,7592715
2006-03-08,250.000000,252.899994,241.250000,242.750000,180.458038,4099375
2006-03-09,242.899994,245.899994,238.399994,244.550003,181.796112,3280634
2006-03-10,246.699997,252.949997,245.449997,252.000000,187.334396,1891848
2006-03-13,252.000000,256.799988,250.000000,252.899994,188.003418,2017250
2006-03-14,252.250000,259.899994,250.800003,257.899994,191.720428,2724839
2006-03-16,258.500000,260.000000,253.600006,258.450012,192.129257,2406134
2006-03-17,259.000000,259.799988,253.000000,254.050003,188.858368,957433
2006-03-20,254.500000,256.799988,251.600006,252.649994,187.817596,1689511
2006-03-21,256.799988,256.799988,250.199997,252.100006,187.408752,1952787
2006-03-22,252.300003,256.899994,248.149994,255.300003,189.787552,3314419
2006-03-23,256.100006,257.049988,253.250000,255.250000,189.750412,1979587
2006-03-24,255.000000,257.950012,254.149994,255.649994,190.047760,2820491
2006-03-27,255.000000,269.200012,255.000000,268.549988,199.637482,6033276
2006-03-28,270.000000,274.000000,266.299988,267.799988,199.079971,5058902
2006-03-29,270.000000,270.750000,264.299988,266.500000,198.113541,3872861
2006-03-30,270.750000,279.000000,261.299988,273.200012,203.094254,5253775
2006-03-31,275.000000,275.000000,266.250000,272.000000,202.202255,2917132
2006-04-03,270.049988,280.399994,270.049988,279.299988,207.628922,1937373
2006-04-04,279.899994,282.950012,275.399994,281.600006,209.338760,2193660
2006-04-05,283.000000,292.000000,278.250000,288.899994,214.765472,3947120
2006-04-07,289.100006,295.299988,279.049988,281.500000,209.264374,6272666
2006-04-10,282.950012,284.750000,276.700012,280.000000,208.149292,4936334
2006-04-12,281.000000,285.000000,272.000000,273.549988,203.354462,3646533
2006-04-13,272.000000,276.299988,263.299988,271.600006,201.904861,2873466
2006-04-17,272.000000,276.000000,265.250000,275.200012,204.581070,1714037
2006-04-18,276.000000,283.399994,275.100006,279.700012,207.926300,4725735
2006-04-19,282.799988,284.799988,274.149994,277.049988,205.956329,5101682
2006-04-20,277.600006,278.000000,274.399994,276.549988,205.584641,3375295
2006-04-21,276.100006,285.750000,276.100006,284.799988,211.717621,5496179
2006-04-24,285.500000,290.799988,284.799988,285.850006,212.498230,3613597
2006-04-25,286.850006,289.000000,276.299988,278.250000,206.848419,2812310
2006-04-26,278.100006,291.100006,274.299988,289.649994,215.323013,3398593
2006-04-27,291.100006,296.000000,285.250000,288.200012,214.245193,3150162
2006-04-28,284.899994,294.799988,270.500000,290.549988,217.882126,11405086
2006-05-02,287.100006,294.000000,277.299988,292.350006,219.231949,4693130
2006-05-03,290.000000,295.850006,288.600006,293.750000,220.281769,3223349
2006-05-04,295.850006,295.850006,287.049988,292.950012,219.681854,2379987
2006-05-05,290.049988,293.899994,284.000000,284.899994,213.645218,1866519
2006-05-08,286.000000,287.799988,280.049988,283.000000,212.220413,2904345
2006-05-09,283.000000,284.950012,277.500000,279.250000,209.408295,4274559
2006-05-10,284.000000,284.000000,278.000000,279.850006,209.858200,4392581
2006-05-11,281.600006,282.450012,277.000000,278.299988,208.695877,1899511
2006-05-12,277.000000,277.950012,272.600006,273.500000,205.096390,1123309
2006-05-15,273.799988,273.799988,260.000000,262.200012,196.622620,2572981
2006-05-16,263.000000,275.299988,252.250000,270.649994,202.959213,3100547
2006-05-17,273.200012,280.000000,271.000000,275.450012,206.558731,1959354
2006-05-18,274.000000,274.000000,254.000000,258.250000,193.660461,2172999
2006-05-19,261.299988,266.000000,240.000000,243.050003,182.262100,2656982
2006-05-22,245.000000,249.850006,215.000000,238.050003,178.512604,5134693
2006-05-23,238.399994,242.500000,225.500000,238.149994,178.587631,4210227
2006-05-24,241.000000,247.350006,220.100006,226.899994,170.151306,5435140
2006-05-25,225.000000,240.399994,218.000000,236.800003,177.575256,5162953
2006-05-26,240.000000,248.850006,239.500000,243.550003,182.637009,3475280
2006-05-29,246.699997,248.500000,239.449997,241.449997,181.062256,1064963
2006-05-30,243.000000,244.899994,234.550003,241.600006,181.174713,2753149
2006-05-31,234.550003,236.800003,223.600006,233.449997,175.063095,3035801
2006-06-01,235.000000,237.000000,223.000000,225.000000,168.726471,3875425
2006-06-02,226.000000,244.899994,224.000000,242.000000,181.474686,3356747
2006-06-05,245.100006,245.100006,233.050003,235.649994,176.712830,2511187
2006-06-06,230.000000,231.500000,222.050003,224.600006,168.426514,2594742
2006-06-07,224.000000,227.899994,217.550003,220.449997,165.314468,2885547
2006-06-08,219.850006,219.850006,195.199997,204.449997,153.316116,5969615
2006-06-09,203.500000,213.250000,201.000000,206.149994,154.590942,3710239
2006-06-12,207.949997,207.949997,194.100006,196.699997,147.504425,3062773
2006-06-13,194.100006,194.100006,185.350006,188.300003,141.205292,3546241
2006-06-14,190.000000,196.199997,180.000000,186.350006,139.743027,2952791
2006-06-15,190.000000,204.399994,190.000000,201.850006,151.366425,3577377
2006-06-16,204.399994,220.000000,204.399994,215.649994,161.714966,3316245
2006-06-19,211.050003,226.000000,210.649994,222.750000,167.039230,1361116
2006-06-20,216.000000,219.000000,210.199997,216.600006,162.427338,2431904
2006-06-21,215.000000,219.850006,211.199997,218.449997,163.814667,2960164
2006-06-22,219.850006,225.899994,217.399994,218.649994,163.964645,1633922
2006-06-23,217.399994,223.399994,210.050003,221.850006,166.364319,2060869
2006-06-26,223.000000,223.000000,210.199997,213.300003,159.952713,2009260
2006-06-27,215.000000,222.000000,210.350006,220.000000,164.977005,2816967
2006-06-28,214.000000,221.500000,212.550003,216.149994,162.089890,2447981
2006-06-29,216.899994,220.050003,205.350006,209.550003,157.140610,3924629
2006-06-30,220.000000,230.800003,215.750000,229.050003,171.763535,5349696
2006-07-03,230.100006,239.850006,227.399994,236.550003,177.387787,5182651
2006-07-04,238.899994,239.000000,231.550003,233.000000,174.725616,1847743
2006-07-05,233.000000,244.449997,231.000000,242.250000,181.662155,6459786
2006-07-06,243.000000,246.199997,234.199997,242.699997,181.999634,4547527
2006-07-07,243.000000,244.949997,235.600006,237.699997,178.250122,2656781
2006-07-10,235.600006,241.850006,232.100006,240.050003,180.012375,2157531
2006-07-11,240.000000,245.000000,234.100006,235.399994,176.525406,2247841
2006-07-12,234.100006,240.000000,225.500000,237.949997,178.437637,2848037
2006-07-13,235.000000,244.800003,235.000000,243.800003,182.824509,4593614
2006-07-14,241.000000,243.399994,238.000000,241.300003,180.949738,2107593
2006-07-17,241.000000,241.000000,228.300003,230.500000,172.850922,1863581
2006-07-18,230.000000,234.449997,226.100006,230.750000,173.038376,2732662
2006-07-19,233.100006,233.949997,222.149994,223.699997,167.751602,1389211
2006-07-20,228.000000,233.399994,225.149994,231.300003,173.450790,1617694
2006-07-21,230.300003,230.300003,222.050003,223.550003,167.639114,1049948
2006-07-24,221.300003,229.800003,216.350006,228.149994,171.088593,1731694
2006-07-25,230.000000,236.750000,230.000000,234.350006,175.737991,2227262
2006-07-26,233.350006,242.800003,231.550003,240.800003,180.574844,2516275
2006-07-27,241.000000,247.500000,239.800003,246.300003,184.699249,4393516
2006-07-28,247.500000,249.300003,240.000000,242.699997,181.999634,2072121
2006-07-31,246.000000,249.500000,230.199997,232.699997,174.500671,3441611
2006-08-01,230.800003,236.399994,226.149994,228.800003,171.576065,3565829
2006-08-02,229.850006,232.000000,225.350006,228.149994,171.088593,3168861
2006-08-03,231.000000,232.750000,223.000000,224.699997,168.501495,4151094
2006-08-04,225.000000,227.899994,219.100006,220.500000,165.351959,5298788
2006-08-07,221.250000,223.500000,218.149994,219.449997,164.564560,2795761
2006-08-08,218.949997,223.949997,217.899994,223.050003,169.582489,4036452
2006-08-09,223.449997,227.850006,221.100006,224.050003,170.342743,3846584
