Date,Open,High,Low,Close,Adj Close,Volume
2009-08-07,139.000000,141.699997,133.300003,134.000000,80.063858,71710
2009-08-10,139.399994,139.404999,129.625000,132.460007,79.143738,60420
2009-08-11,136.000000,139.005005,131.100006,134.100006,80.123619,38180
2009-08-12,134.100006,134.945007,132.600006,134.945007,80.628487,14630
2009-08-13,134.100006,140.000000,134.100006,136.949997,81.826462,4750000
2009-08-14,139.000000,139.000000,136.509995,136.929993,81.814499,12450
2009-08-17,133.110001,136.500000,133.110001,135.800003,81.139351,11310
2009-08-18,135.500000,135.500000,133.740005,134.654999,80.455208,7050
2009-08-19,133.904999,133.914993,130.000000,130.500000,77.972649,39690
2009-08-20,130.800003,132.500000,130.235001,131.440002,78.534256,18010
2009-08-21,131.500000,131.899994,129.899994,130.619995,78.044327,127520
2009-08-24,131.399994,134.500000,131.399994,133.199997,79.585854,17600
2009-08-25,134.000000,136.500000,132.104996,135.850006,81.169220,19060
2009-08-26,136.500000,137.500000,135.119995,137.014999,81.865288,20010
2009-08-27,137.000000,137.500000,134.904999,136.934998,81.817482,8160
2009-08-28,134.600006,140.199997,134.600006,139.570007,83.391891,1902350
2009-08-31,141.500000,141.500000,137.610001,139.139999,83.134956,15130
2009-09-01,139.979996,139.979996,136.899994,137.835007,82.355232,11160
2009-09-02,138.500000,139.350006,135.199997,136.214996,81.387306,14850
2009-09-03,136.600006,137.000000,134.300003,134.910004,80.607582,39190
2009-09-04,137.699997,138.395004,133.509995,136.339996,81.461990,15190
2009-09-07,139.399994,139.500000,137.500000,137.929993,82.411987,19970
2009-09-08,141.500000,144.000000,136.699997,137.570007,82.196907,14100
2009-09-09,140.000000,140.000000,135.399994,136.630005,81.635254,24110
2009-09-10,135.000000,138.000000,135.000000,137.029999,81.874260,25040
2009-09-11,136.500000,137.500000,135.500000,136.509995,81.563553,12110
2009-09-14,134.300003,136.889999,134.300003,136.059998,81.294678,24610
2009-09-15,135.199997,137.500000,135.199997,137.160004,81.951935,23080
2009-09-16,139.475006,139.475006,136.020004,137.169998,81.957916,16840
2009-09-17,138.975006,142.399994,134.500000,136.395004,81.494850,91560
2009-09-18,136.000000,138.445007,135.699997,137.210007,81.981819,32760
2009-09-22,139.500000,139.975006,135.399994,135.835007,81.160263,39570
2009-09-23,138.449997,139.789993,134.309998,136.190002,81.372368,20730
2009-09-24,135.190002,136.800003,135.190002,136.529999,81.575516,18060
2009-09-25,137.550003,138.500000,136.445007,137.764999,82.313431,37900
2009-09-29,138.009995,142.380005,137.585007,139.539993,83.373955,105110
2009-09-30,140.000000,141.500000,139.169998,140.559998,83.983391,263220
2009-10-01,141.000000,141.479996,138.000000,141.139999,84.329956,51100
2009-10-05,141.199997,141.770004,138.500000,140.490005,83.941582,44210
2009-10-06,141.000000,142.259995,137.500000,141.664993,84.643631,34970
2009-10-07,142.509995,151.500000,142.100006,148.529999,88.745407,519990
2009-10-08,151.500000,153.000000,148.014999,149.369995,89.247292,55860
2009-10-09,149.600006,150.895004,147.899994,150.024994,89.638657,40720
2009-10-12,150.000000,155.195007,150.000000,154.645004,92.399071,123370
2009-10-13,154.645004,154.645004,154.645004,154.645004,92.399071,0
2009-10-14,159.899994,162.000000,157.500000,158.149994,94.493248,154260
2009-10-15,159.000000,159.875000,155.000000,156.014999,93.217613,28390
2009-10-16,157.899994,158.500000,155.300003,156.070007,93.250504,45590
2009-10-20,159.490005,159.500000,157.000000,157.789993,94.278168,20360
2009-10-21,157.100006,157.389999,152.559998,153.615005,91.783669,23550
2009-10-22,157.800003,157.994995,152.199997,153.020004,91.428123,42150
2009-10-23,158.000000,170.699997,157.699997,167.615005,100.148544,866940
2009-10-26,169.000000,171.500000,165.100006,166.649994,104.891129,223980
2009-10-27,161.115005,164.500000,161.115005,163.835007,103.119347,61790
2009-10-28,163.500000,163.500000,159.505005,162.190002,102.083969,43250
2009-10-29,160.110001,163.399994,157.500000,159.429993,100.346771,29770
2009-10-30,165.000000,169.000000,160.994995,164.479996,103.525291,95890
2009-11-03,164.399994,168.300003,163.000000,166.000000,104.482025,80440
2009-11-04,168.500000,169.199997,167.000000,168.899994,106.307297,651640
2009-11-05,169.899994,170.990005,167.199997,167.964996,105.718811,614590
2009-11-06,169.899994,172.000000,167.000000,168.529999,106.074402,43720
2009-11-09,168.104996,169.440002,168.104996,168.979996,106.357658,59610
2009-11-10,168.500000,173.380005,166.154999,167.630005,105.507957,97810
2009-11-11,169.000000,170.500000,162.899994,168.164993,105.844688,85100
2009-11-12,170.000000,170.000000,165.000000,165.854996,104.390732,22650
2009-11-13,166.000000,168.600006,165.600006,165.949997,104.450562,41120
2009-11-16,167.899994,168.000000,166.000000,167.149994,105.205833,14350
2009-11-17,167.500000,168.695007,165.199997,167.354996,105.334869,22090
2009-11-18,166.649994,170.699997,166.565002,167.539993,105.451309,42620
2009-11-19,168.000000,171.199997,167.199997,168.345001,105.957993,67920
2009-11-20,169.794998,169.794998,166.500000,169.404999,106.625153,38930
2009-11-23,170.000000,170.785004,168.399994,170.029999,107.018539,62610
2009-11-24,167.009995,171.490005,167.009995,170.139999,107.087753,41670
2009-11-25,169.020004,170.869995,168.000000,168.250000,105.898209,12510
2009-11-26,169.600006,170.000000,167.000000,168.289993,105.923347,15660
2009-11-27,166.800003,168.600006,161.500000,163.940002,103.185417,52080
2009-11-30,165.399994,168.470001,165.399994,167.509995,105.432434,24640
2009-12-01,167.699997,171.000000,167.039993,170.300003,107.188477,22960
2009-12-02,171.000000,171.199997,168.509995,169.705002,106.813988,21000
2009-12-03,169.000000,170.000000,168.000000,168.429993,106.011467,23400
2009-12-04,166.054993,169.470001,166.054993,167.309998,105.306541,8300
2009-12-07,167.800003,169.475006,166.630005,167.625000,105.504791,174120
2009-12-08,168.000000,169.500000,166.854996,168.740005,106.206604,7780
2009-12-09,168.500000,171.445007,168.009995,169.485001,106.675507,28940
2009-12-10,166.199997,171.884995,166.199997,169.625000,106.763618,45520
2009-12-11,169.800003,171.500000,169.000000,170.375000,107.235680,35990
2009-12-14,171.179993,172.000000,170.500000,171.684998,108.060226,39040
2009-12-15,167.000000,175.595001,167.000000,173.255005,109.048409,272430
2009-12-16,172.899994,177.399994,171.994995,176.595001,111.150635,158400
2009-12-17,178.449997,178.889999,176.300003,177.214996,111.540833,63370
2009-12-18,175.220001,181.100006,175.220001,179.964996,113.271721,167330
2009-12-21,178.199997,180.000000,173.000000,174.429993,109.787941,162400
2009-12-22,174.389999,177.000000,172.649994,173.550003,109.234032,25590
2009-12-23,null,null,null,null,null,null
2009-12-24,null,null,null,null,null,null
2009-12-29,null,null,null,null,null,null
2009-12-30,null,null,null,null,null,null
2009-12-31,null,null,null,null,null,null
2010-01-04,173.800003,179.990005,173.800003,178.964996,112.642296,26700
2010-01-05,179.100006,179.919998,178.500000,179.039993,112.689507,30190
2010-01-06,180.679993,180.679993,177.604996,178.039993,112.060112,18160
2010-01-07,178.000000,179.500000,177.024994,177.649994,111.814659,280410
2010-01-08,173.000000,182.899994,173.000000,179.570007,113.023117,149190
2010-01-11,177.500000,182.000000,176.500000,180.205002,113.422791,48690
2010-01-12,179.500000,187.500000,179.205002,184.645004,116.217361,138670
2010-01-13,184.000000,187.410004,183.024994,186.470001,117.366020,102040
2010-01-14,187.500000,190.380005,186.669998,188.050003,118.360489,57760
2010-01-15,189.000000,192.600006,186.214996,187.294998,117.885307,74730
2010-01-18,187.100006,191.500000,186.199997,186.729996,117.529671,56770
2010-01-19,187.600006,188.485001,183.500000,184.610001,116.195335,40190
2010-01-20,186.669998,186.669998,182.000000,183.020004,115.194588,19650
2010-01-21,183.645004,184.050003,179.509995,181.160004,114.023865,48580
2010-01-22,180.000000,184.899994,174.009995,176.690002,111.210419,91540
2010-01-25,175.990005,180.000000,175.990005,177.490005,111.713943,38810
2010-01-27,177.399994,181.985001,175.000000,176.520004,111.103386,667540
2010-01-28,178.050003,182.399994,177.699997,180.039993,113.318939,52410
2010-01-29,177.100006,187.199997,177.005005,185.315002,116.639061,79980
2010-02-01,183.500000,195.000000,182.115005,191.520004,120.544563,432560
2010-02-02,192.500000,193.000000,186.500000,187.130005,117.781441,46770
2010-02-03,188.500000,192.100006,187.399994,191.550003,120.563438,106980
2010-02-04,191.000000,192.500000,187.835007,191.600006,120.594917,61280
2010-02-05,190.000000,199.300003,185.505005,194.429993,122.376144,375670
2010-02-06,null,null,null,null,null,null
2010-02-08,197.990005,198.500000,194.500000,194.740005,122.571266,132320
2010-02-09,195.500000,198.100006,194.889999,196.800003,123.867844,99910
2010-02-10,191.000000,202.399994,191.000000,198.009995,124.629402,361880
2010-02-11,197.899994,199.445007,193.000000,194.505005,122.423340,77010
2010-02-15,195.899994,196.500000,190.509995,193.300003,121.664925,53200
2010-02-16,193.500000,194.399994,189.009995,191.369995,120.450127,75030
2010-02-17,192.500000,192.500000,185.000000,189.345001,119.175606,37850
2010-02-18,190.399994,190.399994,185.009995,185.524994,116.771263,41540
2010-02-19,185.524994,187.000000,184.000000,185.615005,116.827904,27220
2010-02-22,184.300003,187.600006,182.205002,182.544998,114.895584,35650
2010-02-23,181.199997,182.000000,176.399994,178.750000,112.506989,43250
2010-02-24,181.500000,182.399994,174.524994,176.134995,110.861076,51980
2010-02-25,176.199997,177.600006,171.520004,176.675003,111.200966,184440
2010-02-26,176.600006,182.350006,174.250000,180.955002,113.894859,51760
2010-03-02,182.199997,187.800003,181.850006,186.554993,117.419525,43930
2010-03-03,188.399994,200.000000,187.699997,197.815002,124.506691,185890
2010-03-04,198.000000,199.500000,194.470001,196.369995,123.597206,88470
2010-03-05,197.500000,198.100006,194.800003,195.975006,123.348579,55230
2010-03-08,197.994995,197.994995,193.500000,194.335007,122.316368,25830
2010-03-09,192.550003,195.690002,192.514999,194.259995,122.269127,22320
2010-03-10,194.000000,195.500000,190.014999,193.750000,121.948151,19260
2010-03-11,193.809998,195.005005,191.000000,194.294998,122.291168,18630
2010-03-12,195.899994,195.899994,191.205002,192.309998,121.041779,24430
2010-03-15,190.554993,192.294998,189.100006,190.335007,119.798706,24560
2010-03-16,190.449997,192.000000,187.899994,190.429993,119.858505,31580
2010-03-17,193.850006,197.500000,191.029999,197.000000,123.993729,307850
2010-03-18,198.000000,199.800003,195.020004,199.490005,125.560928,3586460
2010-03-19,199.899994,202.000000,198.500000,199.485001,125.557808,85350
2010-03-22,198.500000,201.500000,196.500000,197.085007,124.047226,32850
2010-03-23,198.699997,199.789993,196.100006,196.630005,123.760818,23880
2010-03-25,198.789993,198.789993,196.000000,196.240005,123.515373,70760
2010-03-26,197.800003,205.000000,196.539993,199.979996,125.869377,149550
2010-03-29,200.100006,205.399994,199.500000,203.115005,127.842552,54030
2010-03-30,204.000000,207.589996,203.899994,206.654999,130.070663,93610
2010-03-31,205.005005,209.000000,203.000000,204.259995,128.563248,51440
2010-04-01,204.699997,206.300003,200.500000,202.585007,127.508995,37040
2010-04-05,205.190002,207.000000,202.199997,205.100006,129.091919,32740
2010-04-06,205.000000,205.600006,203.000000,204.139999,128.487686,22260
2010-04-07,206.000000,206.000000,203.514999,203.919998,128.349243,55490
2010-04-08,204.005005,205.500000,200.500000,202.904999,127.710411,1551070
2010-04-09,204.119995,204.990005,202.500000,204.229996,128.544342,28820
2010-04-12,203.005005,205.000000,201.509995,204.804993,128.906250,64370
2010-04-13,203.399994,207.490005,203.399994,205.875000,129.579742,48680
2010-04-15,204.600006,207.339996,204.000000,204.455002,128.685944,36980
2010-04-16,203.005005,208.000000,203.005005,205.300003,129.217834,31940
2010-04-19,205.899994,206.000000,201.255005,203.500000,128.084869,31570
2010-04-20,204.354996,209.899994,204.354996,208.074997,130.964447,72470
2010-04-21,208.500000,211.300003,203.500000,205.139999,129.117126,59140
2010-04-22,205.199997,207.990005,204.500000,206.985001,130.278366,39720
2010-04-23,206.255005,209.300003,206.255005,208.964996,131.524597,51880
2010-04-26,201.330002,211.699997,201.330002,206.820007,130.174545,20140
2010-04-27,205.664993,209.464996,205.664993,206.264999,129.825180,42200
2010-04-28,204.059998,209.800003,204.059998,208.865005,131.461670,34390
2010-04-29,208.800003,209.490005,207.199997,208.085007,130.970734,11470
2010-04-30,205.054993,211.585007,205.054993,207.494995,130.599365,20060
2010-05-03,207.580002,209.500000,206.725006,207.304993,130.479813,10520
2010-05-04,208.100006,209.850006,207.214996,208.365005,131.147003,138250
2010-05-05,205.000000,206.994995,205.000000,205.779999,129.519958,12740
2010-05-06,201.000000,207.429993,200.990005,203.580002,128.135239,25270
2010-05-07,203.699997,209.500000,201.000000,208.610001,131.301178,50230
2010-05-10,212.100006,214.500000,210.014999,211.139999,132.893570,51670
2010-05-11,212.789993,212.789993,206.020004,206.865005,130.202866,22380
2010-05-12,209.000000,209.895004,204.104996,206.550003,130.004562,167710
2010-05-13,207.985001,211.350006,206.800003,210.585007,132.544235,41720
2010-05-14,211.990005,214.500000,210.300003,213.830002,134.586700,61670
2010-05-17,212.800003,213.000000,207.500000,211.884995,133.362473,11010
2010-05-18,214.005005,217.100006,212.014999,216.345001,136.169647,101580
2010-05-19,215.500000,217.500000,210.000000,210.675003,132.600906,134480
2010-05-20,210.404999,214.695007,205.000000,206.764999,130.139893,46380
2010-05-21,205.199997,206.899994,201.610001,202.220001,127.279243,27850
2010-05-24,205.000000,208.199997,203.300003,206.600006,130.036057,75940
2010-05-25,205.000000,208.899994,203.000000,206.889999,130.218582,48610
2010-05-26,208.800003,210.000000,206.005005,208.270004,131.087189,13140
2010-05-27,208.270004,213.000000,206.000000,210.904999,132.745651,34670
2010-05-28,215.800003,218.000000,209.500000,210.375000,132.412079,41500
2010-05-31,210.800003,211.990005,208.000000,208.664993,131.335785,38200
2010-06-01,211.285004,211.289993,206.000000,207.134995,130.372787,16920
2010-06-02,207.149994,209.800003,203.800003,207.970001,130.898376,94330
2010-06-03,210.005005,212.600006,209.020004,211.149994,132.899857,50620
2010-06-04,211.875000,215.875000,209.669998,214.294998,134.879364,66870
2010-06-07,211.119995,220.699997,211.119995,218.470001,137.507172,122290
2010-06-08,219.899994,224.000000,219.115005,223.289993,140.540878,87120
2010-06-09,223.505005,229.500000,222.509995,228.604996,143.886169,171160
2010-06-10,229.500000,232.695007,226.500000,231.309998,145.588760,116070
2010-06-11,231.300003,231.994995,227.600006,228.835007,144.030975,450550
2010-06-14,230.000000,230.000000,228.500000,229.345001,144.352005,25310
2010-06-15,230.779999,231.585007,228.550003,229.074997,144.182037,95580
2010-06-16,230.000000,231.889999,229.014999,231.000000,145.393646,41210
2010-06-17,232.470001,239.500000,231.304993,236.389999,148.786163,157170
2010-06-18,237.000000,239.000000,234.500000,237.214996,149.305405,60820
2010-06-21,235.000000,244.865005,235.000000,241.639999,152.090576,178840
2010-06-22,238.000000,243.479996,236.009995,237.259995,149.333755,100110
2010-06-23,236.024994,241.899994,236.024994,240.945007,151.653152,835990
2010-06-24,240.199997,246.500000,240.199997,245.764999,154.686859,110300
2010-06-25,245.699997,245.699997,238.199997,239.279999,150.605164,107040
2010-06-28,240.000000,240.490005,235.505005,236.664993,148.959244,60160
2010-06-29,237.125000,240.000000,233.000000,235.800003,148.414841,115970
2010-06-30,234.000000,234.000000,229.199997,230.625000,157.515732,78350
2010-07-01,231.500000,233.600006,228.350006,232.964996,159.113937,65980
2010-07-02,233.600006,235.899994,231.000000,232.059998,158.495834,108510
2010-07-05,233.699997,234.899994,232.500000,233.100006,159.206131,16720
2010-07-06,233.205002,235.000000,233.000000,234.289993,160.018906,28220
2010-07-07,235.149994,236.199997,232.500000,233.509995,159.486191,478030
2010-07-08,235.399994,236.000000,233.505005,234.494995,160.158920,35530
2010-07-09,236.000000,239.800003,235.005005,238.574997,162.945526,83040
2010-07-12,240.199997,241.899994,235.199997,236.570007,161.576126,89550
2010-07-13,238.800003,238.880005,236.000000,237.039993,161.897125,437580
2010-07-14,237.800003,242.479996,235.014999,240.985001,164.591583,195610
2010-07-15,242.000000,245.994995,240.899994,243.970001,166.630310,232870
2010-07-16,244.550003,247.399994,244.000000,245.669998,167.791382,917320
2010-07-19,245.600006,248.000000,245.270004,247.455002,169.010544,55790
2010-07-20,247.399994,248.500000,245.505005,248.199997,169.519394,1423880
2010-07-21,248.199997,249.889999,245.699997,248.565002,169.768646,3890440
2010-07-22,248.500000,252.399994,246.500000,251.639999,171.868866,1069800
2010-07-23,251.600006,254.800003,250.505005,251.735001,171.933777,32010
2010-07-26,252.100006,253.490005,251.050003,252.044998,172.145493,28620
2010-07-27,252.600006,252.960007,242.000000,243.774994,166.497101,840600
2010-07-28,243.399994,260.890015,243.399994,258.475006,176.537140,223750
2010-07-29,258.399994,270.589996,258.000000,262.230011,179.101776,452180
2010-07-30,260.000000,267.500000,259.475006,260.535004,177.944122,116050
2010-08-02,260.500000,263.850006,260.500000,261.704987,178.743179,31660
2010-08-03,263.799988,263.799988,259.015015,259.910004,177.517242,39470
2010-08-04,261.000000,261.500000,258.214996,259.174988,177.015198,31210
2010-08-05,261.390015,266.195007,259.355011,259.959991,177.551392,360170
2010-08-06,261.700012,263.500000,259.299988,260.304993,177.787048,42650
2010-08-09,262.600006,268.000000,261.000000,265.674988,181.454697,57280
2010-08-10,267.000000,267.799988,263.109985,266.734985,182.178680,55430
2010-08-11,266.799988,271.200012,266.000000,267.494995,182.697784,47490
2010-08-12,265.000000,270.000000,260.600006,269.450012,184.033035,2094840
2010-08-13,269.500000,271.000000,265.214996,265.894989,181.604919,39590
2010-08-16,266.000000,268.000000,262.899994,263.494995,179.965790,53500
2010-08-17,265.799988,267.489990,260.500000,262.904999,179.562820,1047090
2010-08-18,264.000000,268.500000,263.600006,264.184998,180.437057,65480
2010-08-19,266.614990,282.600006,265.464996,270.450012,184.716003,334700
2010-08-20,271.500000,281.584991,270.000000,276.654999,188.953979,692520
2010-08-23,276.600006,280.700012,275.500000,276.424988,188.796921,72770
2010-08-24,278.899994,281.000000,273.010010,276.915009,189.131607,150730
2010-08-25,275.125000,282.100006,273.915009,275.125000,187.908981,237690
2010-08-26,277.500000,278.600006,273.000000,274.475006,187.465103,1881280
2010-08-27,274.500000,275.989990,270.619995,271.359985,185.337540,115920
2010-08-30,274.515015,274.549988,268.510010,270.554993,184.787720,333390
2010-08-31,271.100006,279.399994,271.100006,276.244995,188.673981,252100
2010-09-01,282.100006,282.100006,270.000000,273.795013,187.000626,53480
2010-09-02,276.700012,281.000000,274.549988,279.579987,190.951752,125790
2010-09-03,279.700012,282.799988,278.500000,280.850006,191.819153,132680
2010-09-06,279.600006,286.299988,278.500000,284.980011,194.639938,189670
2010-09-07,285.000000,288.100006,283.100006,284.785004,194.506699,166980
2010-09-08,284.700012,287.700012,282.600006,283.260010,193.465164,73700
2010-09-09,284.700012,285.899994,279.524994,280.915009,191.863525,58670
2010-09-13,282.100006,283.299988,278.700012,279.765015,191.078094,97470
2010-09-14,280.799988,292.000000,280.000000,286.100006,195.404892,274660
2010-09-15,285.880005,291.600006,283.005005,285.480011,194.981430,330440
2010-09-16,285.250000,288.000000,279.200012,280.454987,191.549362,1083910
2010-09-17,282.799988,284.899994,280.600006,284.075012,194.021820,69010
2010-09-20,284.500000,288.000000,283.404999,284.774994,194.499878,67190
2010-09-21,285.804993,287.000000,280.500000,281.524994,192.280167,50820
2010-09-22,279.000000,282.980011,275.399994,276.820007,189.066696,78080
2010-09-23,278.880005,278.880005,273.000000,274.019989,187.154297,68220
2010-09-24,275.000000,281.700012,273.500000,278.970001,190.535141,609770
2010-09-27,281.000000,282.000000,276.649994,277.600006,189.599457,60270
2010-09-28,236.600006,279.500000,236.600006,277.350006,189.428680,37630
2010-09-29,280.000000,280.000000,272.799988,277.350006,189.428680,49260
2010-09-30,273.355011,274.299988,265.799988,267.160004,182.468948,168720
2010-10-01,270.000000,272.989990,265.799988,266.649994,182.120605,207200
2010-10-04,269.619995,270.799988,263.709991,264.454987,180.621445,130000
2010-10-05,266.000000,268.000000,265.200012,265.649994,181.437622,103120
2010-10-06,267.500000,271.795013,267.255005,270.035004,184.432541,266460
2010-10-07,270.500000,274.399994,267.559998,269.765015,184.248138,144590
2010-10-08,272.500000,272.500000,267.000000,267.774994,182.888992,56220
2010-10-11,269.899994,270.890015,265.200012,266.154999,181.782532,70270
2010-10-12,266.600006,267.000000,264.554993,266.065002,181.721085,53670
2010-10-13,269.299988,269.299988,265.500000,266.100006,181.744965,40330
2010-10-14,267.500000,272.100006,267.415009,269.500000,184.067184,100970
2010-10-15,268.200012,271.750000,265.500000,266.605011,182.089890,51570
2010-10-18,267.505005,268.000000,263.000000,265.519989,181.348816,30560
2010-10-19,269.799988,269.799988,263.000000,263.690002,180.098984,61410
2010-10-20,262.000000,263.700012,260.000000,260.339996,177.810944,168840
2010-10-21,264.799988,264.799988,261.500000,262.885010,179.549149,41170
2010-10-22,263.515015,264.494995,261.515015,262.089996,179.006149,271050
2010-10-25,264.500000,264.500000,261.299988,262.160004,179.053986,42820
2010-10-26,263.500000,264.000000,259.214996,259.709991,177.380615,61630
2010-10-27,262.500000,262.899994,249.410004,250.289993,170.946823,321500
2010-10-28,251.000000,269.200012,250.309998,265.170013,181.109802,466360
2010-10-29,261.500000,271.000000,261.500000,267.825012,188.980942,211250
2010-11-01,268.100006,270.980011,268.000000,269.484985,190.152222,52670
2010-11-02,269.024994,279.000000,269.024994,278.184998,196.291061,210130
2010-11-03,280.549988,282.350006,268.109985,269.524994,190.180481,178110
2010-11-04,272.799988,272.799988,265.000000,266.285004,187.894241,124820
2010-11-08,270.000000,275.000000,269.279999,273.834991,193.221634,100910
2010-11-09,274.989990,276.000000,271.010010,275.505005,194.400024,423840
2010-11-10,276.000000,277.000000,273.125000,274.355011,193.588562,114240
2010-11-11,274.000000,274.545013,262.500000,265.964996,187.668472,133440
2010-11-12,266.000000,269.049988,261.799988,262.920013,185.519882,89590
2010-11-15,262.929993,268.945007,262.100006,266.445007,188.007172,156720
2010-11-16,266.500000,266.515015,262.510010,265.684998,187.470932,72630
2010-11-18,266.019989,269.299988,259.000000,265.000000,186.987549,50010
2010-11-19,265.399994,265.500000,261.799988,262.809998,185.442276,27080
2010-11-22,265.000000,268.489990,262.799988,265.290009,187.192200,53440
2010-11-23,262.600006,264.980011,260.100006,263.054993,185.615128,35700
2010-11-24,264.709991,266.000000,259.500000,260.515015,183.822891,38270
2010-11-25,260.200012,262.899994,245.000000,252.625000,178.255585,52130
2010-11-26,258.994995,262.119995,247.500000,254.600006,179.649170,73040
2010-11-29,255.000000,261.200012,255.000000,258.505005,182.404617,95780
2010-11-30,258.600006,265.500000,258.404999,264.250000,186.458328,53550
2010-12-01,264.019989,272.000000,264.019989,267.334991,188.635147,129890
2010-12-02,269.100006,272.799988,264.000000,265.605011,187.414459,50280
2010-12-03,269.500000,269.500000,264.000000,266.000000,187.693176,23860
2010-12-06,266.320007,269.239990,266.320007,267.519989,188.765732,33150
2010-12-07,267.500000,270.799988,265.704987,269.929993,190.466187,73410
2010-12-08,261.700012,271.500000,261.700012,265.700012,187.481476,40620
2010-12-09,265.799988,266.399994,261.399994,265.450012,187.305115,85840
2010-12-10,261.600006,267.100006,261.600006,266.165009,187.809616,85980
2010-12-13,265.549988,270.000000,265.549988,268.774994,189.651230,15700
2010-12-14,269.510010,274.500000,269.510010,273.829987,193.218140,80130
2010-12-15,265.000000,273.500000,265.000000,271.135010,191.316513,187280
2010-12-16,271.399994,272.989990,267.684998,270.119995,190.600281,34940
2010-12-20,270.119995,276.790009,269.750000,275.619995,194.481171,74520
2010-12-21,276.000000,293.000000,275.315002,290.815002,205.202972,419940
2010-12-22,292.015015,297.250000,292.015015,293.375000,207.009308,204640
2010-12-23,293.500000,302.700012,286.779999,296.315002,209.083862,439220
2010-12-24,295.000000,296.549988,287.500000,288.660004,203.682388,196280
2010-12-27,282.000000,292.510010,282.000000,288.660004,203.682388,88120
2010-12-28,283.200012,284.649994,280.100006,281.355011,198.527847,49470
2010-12-29,282.500000,285.984985,280.220001,281.734985,198.795975,76350
2010-12-30,279.899994,283.200012,279.899994,281.734985,198.795975,62790
2010-12-31,282.000000,289.299988,281.299988,287.484985,202.853226,112650
2011-01-03,289.799988,294.880005,286.019989,287.489990,202.856781,107300
2011-01-04,288.000000,289.700012,282.500000,283.785004,200.242493,36930
2011-01-05,284.000000,288.795013,284.000000,286.795013,202.366379,71570
2011-01-06,289.799988,289.799988,284.100006,284.630005,200.838730,41860
2011-01-07,282.994995,286.500000,276.140015,277.415009,195.747803,61090
2011-01-10,277.415009,278.790009,265.225006,267.459991,188.723343,79610
2011-01-11,265.554993,272.989990,261.399994,269.190002,189.944077,115280
2011-01-12,270.000000,274.000000,267.984985,272.660004,192.392517,265440
2011-01-13,273.000000,276.500000,270.299988,271.440002,191.531677,38000
2011-01-14,272.600006,273.994995,268.625000,272.750000,192.456039,33450
2011-01-17,270.000000,270.000000,264.709991,266.355011,187.943665,65720
2011-01-18,266.299988,267.299988,264.000000,265.915009,187.633179,36140
2011-01-19,267.000000,270.000000,266.700012,267.535004,188.776276,46290
2011-01-20,267.000000,268.000000,263.500000,267.170013,188.518738,22100
2011-01-21,267.600006,268.095001,265.515015,266.095001,187.760208,17660
2011-01-24,267.005005,269.489990,261.160004,262.230011,185.032990,201800
2011-01-25,262.700012,264.200012,259.500000,259.994995,183.455978,2498370
2011-01-27,263.644989,268.260010,259.500000,260.029999,183.480652,32260
2011-01-28,262.500000,262.500000,255.005005,257.554993,181.734253,349910
2011-01-31,255.100006,259.500000,248.500000,256.924988,181.289719,98830
2011-02-01,257.000000,260.915009,244.250000,248.725006,175.503708,145440
2011-02-02,249.589996,252.300003,246.009995,248.690002,175.479004,55060
2011-02-03,246.000000,253.000000,244.000000,247.639999,174.738052,58750
2011-02-04,248.899994,250.695007,246.300003,248.054993,175.030945,44570
2011-02-07,248.500000,253.000000,247.505005,250.679993,176.883133,484220
2011-02-08,252.589996,255.500000,246.520004,247.285004,174.487625,82790
2011-02-09,247.699997,248.899994,242.414993,247.490005,174.632263,103800
2011-02-10,247.000000,251.195007,245.514999,248.345001,175.235550,112940
2011-02-11,248.339996,251.500000,245.550003,249.929993,176.353973,2094760
2011-02-14,252.000000,261.500000,245.279999,259.674988,183.230118,284870
2011-02-15,260.799988,262.500000,257.500000,259.105011,182.827942,31030
2011-02-16,258.399994,261.700012,255.119995,256.600006,181.060379,50640
2011-02-17,257.799988,259.970001,255.199997,258.894989,182.679764,25370
2011-02-18,259.500000,261.640015,258.500000,259.635010,183.201950,1034340
2011-02-21,260.899994,261.299988,250.000000,257.605011,181.769531,45610
2011-02-22,256.500000,256.500000,250.649994,251.375000,177.373566,44870
2011-02-23,249.000000,249.100006,245.100006,248.074997,175.045013,50610
2011-02-24,247.000000,247.899994,240.500000,242.259995,170.941879,106150
2011-02-25,242.500000,243.500000,239.505005,241.125000,170.140991,65910
2011-02-28,243.100006,244.800003,239.634995,240.550003,169.735291,27160
2011-03-01,241.800003,254.500000,240.039993,252.229996,177.976868,77160
2011-03-03,251.014999,256.000000,249.000000,253.845001,179.116470,48730
2011-03-04,255.500000,259.799988,248.199997,250.199997,176.544449,161280
2011-03-07,249.300003,252.000000,245.000000,250.274994,176.597412,56790
2011-03-08,250.899994,252.695007,249.505005,250.365005,176.660919,25500
2011-03-09,252.500000,252.500000,249.600006,249.824997,176.279831,31640
2011-03-10,250.500000,251.384995,242.600006,249.604996,176.124649,36760
2011-03-11,249.000000,253.199997,249.000000,252.404999,178.100342,108140
2011-03-14,251.714996,255.500000,250.800003,252.345001,178.058014,149290
2011-03-15,249.660004,254.389999,249.505005,252.889999,178.442551,33420
2011-03-16,254.699997,256.950012,253.104996,254.815002,179.800873,18550
2011-03-17,250.300003,259.394989,250.300003,257.679993,181.822449,97810
